"total de dolares vendidos","promedio de dolares vendidos","ganancia total","ganacia promedio","gap promedio ","precio de compra promedio","precio de venta promedio","semana"
55017.8,7859.685714285714,35019.21316200005,5002.744737428578,0.6375142857142865,20.596,21.233514285714286,2021-11-25 09:00:00
30999.149999999998,4428.45,19878.881210999978,2839.840172999997,0.6398571428571422,21.161914285714285,21.801771428571428,2021-12-02 09:00:00
21379.21,3054.172857142857,13074.383300999982,1867.769042999997,0.6226857142857136,20.76412857142857,21.386814285714287,2021-12-09 11:00:00
66234.39,9462.055714285714,40369.89488200001,5767.127840285715,0.6068857142857144,20.580585714285714,21.187471428571428,2021-12-16 10:00:00
25025.379999999997,3575.0542857142855,20376.934434000013,2910.9906334285733,1.1613571428571428,20.112442857142856,21.2738,2021-12-23 10:00:00
22874.09,3267.727142857143,13756.380686999975,1965.1972409999964,0.6011714285714282,20.245328571428573,20.8465,2021-12-30 08:00:00
32494.36,4642.051428571429,19683.50669499996,2811.9295278571376,0.606071428571428,20.12687142857143,20.732942857142856,2022-01-06 15:00:00
39486.52,5640.931428571429,23514.820365000003,3359.260052142858,0.5947857142857141,20.01174285714286,20.606528571428573,2022-01-13 08:00:00
30190.079999999998,4312.868571428571,18524.689078000003,2646.3841540000003,0.6138571428571434,19.980642857142854,20.5945,2022-01-20 08:00:00
25952.14,3707.4485714285715,15207.958588000001,2172.565512571429,0.6025142857142853,20.189128571428572,20.791642857142858,2022-01-27 08:00:00
33678.76,4811.251428571429,18678.972482000012,2668.4246402857157,0.5528000000000003,20.335985714285716,20.888785714285714,2022-02-03 08:00:00
35804.59,5114.941428571428,18442.436689999973,2634.633812857139,0.5195857142857138,20.293185714285713,20.812771428571427,2022-02-10 09:00:00
40368.71,5766.95857142857,19002.341103,2714.6201575714285,0.4674285714285717,20.141042857142857,20.608471428571427,2022-02-17 12:00:00
46570.59,6652.941428571428,21063.103095000006,3009.014727857144,0.4515999999999996,20.071985714285713,20.523585714285716,2022-02-24 08:00:00
47969.450000000004,6852.778571428571,21269.200307999992,3038.457186857142,0.44377142857142865,20.284857142857142,20.728628571428573,2022-03-03 12:00:00
31542.260000000002,4506.0371428571425,14287.61320300003,2041.0876004285756,0.4512428571428576,20.74412857142857,21.195371428571427,2022-03-10 10:00:00
35848.53,5121.2185714285715,15922.90222799997,2274.7003182857097,0.4455428571428567,20.608485714285713,21.05402857142857,2022-03-17 08:00:00
35539.79,5077.112857142857,15923.691995000008,2274.813142142858,0.4544142857142859,20.136085714285716,20.5905,2022-03-24 10:00:00
45521.65000000001,6503.092857142858,20414.945902000036,2916.4208431428624,0.4482142857142861,19.8083,20.256514285714285,2022-03-31 08:00:00
23915.22,3416.46,10594.93766400002,1513.5625234285742,0.4436714285714289,19.74477142857143,20.188442857142856,2022-04-07 08:00:00
41598.6,5942.657142857142,18431.218235999964,2633.031176571423,0.4458142857142856,19.796100000000003,20.241914285714284,2022-04-14 08:00:00
9928.2,1418.3142857142857,4377.498697999998,625.3569568571424,0.44122857142857136,19.75677142857143,20.198,2022-04-21 08:00:00
32827.48,4689.64,15527.779918999973,2218.2542741428533,0.4725999999999994,20.064799999999998,20.5374,2022-04-28 09:00:00
19715.17,2816.4528571428573,9307.857178000027,1329.6938825714324,0.4723142857142863,20.0858,20.558114285714286,2022-05-05 09:00:00
51389.25,7341.321428571428,24285.820034000026,3469.402862000004,0.4770428571428574,19.991657142857143,20.4687,2022-05-12 09:00:00
33517.64,4788.234285714285,16060.35581200002,2294.336544571431,0.4765285714285713,19.83554285714286,20.31207142857143,2022-05-19 09:00:00
25170.329999999998,3595.7614285714285,11954.26622199998,1707.7523174285686,0.4752999999999992,19.629614285714286,20.104914285714287,2022-05-26 10:00:00
38332.03,5476.004285714286,18173.82202000001,2596.26028857143,0.47225714285714304,19.417771428571427,19.890028571428573,2022-06-02 09:00:00
21362.34,3051.762857142857,10053.851775000005,1436.2645392857153,0.4701142857142858,19.372742857142857,19.84285714285714,2022-06-09 09:00:00
36919.689999999995,5274.2414285714285,18049.823664000003,2578.546237714286,0.4873000000000002,19.957214285714286,20.444514285714288,2022-06-16 10:00:00
28595.700000000004,4085.1,13824.22444900003,1974.8892070000043,0.48852857142857226,20.031314285714284,20.51984285714286,2022-06-23 09:00:00
36106.95,5158.135714285714,17306.310634999987,2472.330090714284,0.480871428571429,19.765757142857144,20.246628571428573,2022-06-30 09:00:00
24026.94,3432.4200000000005,11408.776996000015,1629.8252851428595,0.47775714285714294,20.141457142857142,20.619214285714285,2022-07-07 08:00:00
23753.51,3393.3585714285714,11226.212750999995,1603.7446787142849,0.4729428571428573,20.378485714285713,20.851428571428574,2022-07-14 11:00:00
48947.409999999996,6992.487142857143,23288.007210999956,3326.8581729999937,0.4764571428571424,20.319757142857142,20.796214285714285,2022-07-21 08:00:00
27139.89,3877.1271428571426,13013.07428900004,1859.0106127142915,0.48551428571428595,20.230271428571427,20.715785714285715,2022-07-28 09:00:00
32292.969999999998,4613.2814285714285,15475.071024000004,2210.724432000001,0.47909999999999997,20.161628571428572,20.64072857142857,2022-08-04 09:00:00
12613.27,1801.8957142857143,5968.6527599999945,852.6646799999992,0.4731571428571425,20.012271428571427,20.48542857142857,2022-08-11 08:00:00
34623.95999999999,4946.28,16153.486090000011,2307.6408700000015,0.4521,19.707842857142857,20.15994285714286,2022-08-18 08:00:00
35654.59,5093.512857142857,15295.037028000057,2185.005289714294,0.42975714285714367,19.85477142857143,20.284528571428574,2022-08-25 09:00:00
52701.409999999996,7528.772857142857,23579.15204499999,3368.4502921428552,0.4374285714285711,19.63642857142857,20.073857142857143,2022-09-01 08:00:00
57806.16,8258.022857142856,30321.650593999977,4331.664370571425,0.5242857142857135,19.771014285714287,20.2953,2022-09-08 13:00:00
38079.729999999996,5439.961428571429,20420.16622699999,2917.166603857142,0.5365571428571424,19.6926,20.229157142857144,2022-09-15 08:00:00
37837.27,5405.324285714286,20161.259469000008,2880.1799241428585,0.5370000000000006,19.74457142857143,20.28157142857143,2022-09-22 08:00:00
49714.84,7102.12,25979.723598000004,3711.389085428572,0.5228428571428567,19.945114285714286,20.467957142857145,2022-09-29 09:00:00
39813.28,5687.611428571428,20594.733053999982,2942.1047219999973,0.5180714285714286,19.823185714285714,20.341257142857142,2022-10-06 09:00:00
39495.7,5642.242857142857,22816.13996200001,3259.448566000002,0.5806000000000004,19.702614285714287,20.283214285714287,2022-10-13 08:00:00
16865.91,2409.4157142857143,12069.784128000012,1724.254875428573,0.7177571428571434,19.617985714285712,20.335742857142858,2022-10-20 08:00:00
48685.06999999999,6955.01,33940.59456000008,4848.656365714298,0.7003142857142863,19.530242857142856,20.230557142857144,2022-10-27 08:00:00
32996.12000000001,4713.731428571429,24292.86140399999,3470.4087719999984,0.7415571428571427,19.3438,20.085357142857145,2022-11-03 08:00:00
30738.230000000003,4391.175714285714,21724.495330000023,3103.499332857146,0.7121285714285719,19.11527142857143,19.8274,2022-11-10 09:00:00
